Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade
2019,4,mahomp1,Patrick Mahomes,QB,KC,@DET,15.3,13,24.5,26.0,40.9,334.3,2.8,0.7,1.6,7.6,0.0,0.0,0.0,0.0,15.7,0.5,0.0,0.2,0.0,0.0,A-Game
2019,4,jacksl1,Lamar Jackson,QB,BAL,CLE,21.2,27,23.8,21.9,32.8,260.4,1.8,0.4,9.9,46.5,0.4,0.0,0.0,0.0,12.5,3.0,0.0,0.2,0.0,0.0,A-Game
2019,4,wilsor1,Russell Wilson,QB,SEA,@ARI,27.4,31,22.2,24.4,35.7,287.0,2.0,0.5,4.5,25.4,0.2,0.0,0.0,0.0,13.8,1.7,0.0,0.3,0.0,0.0,A-Game
2019,4,prescd1,Dak Prescott,QB,DAL,@NO,30.7,32,21.1,23.1,33.1,264.7,1.8,0.5,3.9,19.2,0.4,0.0,0.0,0.0,12.8,1.3,0.0,0.2,0.0,0.0,A-Game
2019,4,watsod1,Deshaun Watson,QB,HOU,CAR,14.3,8,20.8,21.7,33.7,254.0,1.7,0.6,4.3,25.8,0.4,0.0,0.0,0.0,12.2,1.7,0.0,0.2,0.0,0.0,A-Game
2019,4,murrak1,Kyler Murray,QB,ARI,SEA,18.9,22,19.5,25.6,40.6,261.1,1.6,0.9,6.0,29.2,0.2,0.0,0.0,0.0,13.0,1.9,0.0,0.3,0.0,0.0,A-Game
2019,4,goffj1,Jared Goff,QB,LAR,TB,20.5,24,19.3,22.5,36.9,287.4,2.0,0.7,1.3,3.4,0.1,0.0,0.0,0.0,13.6,0.2,0.0,0.2,0.0,0.0,A-Game
2019,4,ryanm1,Matt Ryan,QB,ATL,TEN,14.9,9,19.2,26.1,38.3,279.2,1.9,0.7,2.4,10.0,0.1,0.0,0.0,0.0,13.8,0.6,0.0,0.2,0.0,0.0,A-Game
2019,4,riverp1,Philip Rivers,QB,LAC,@MIA,20.5,25,19.2,24.6,34.1,286.9,2.1,0.5,0.2,0.7,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.2,0.0,0.0,A-Game
2019,4,bradyt1,Tom Brady,QB,NE,@BUF,13.9,6,18.9,23.5,36.8,292.7,2.0,0.5,0.5,1.5,0.0,0.0,0.0,0.0,13.9,0.1,0.0,0.3,0.0,0.0,A-Game
2019,4,rodgea1,Aaron Rodgers,QB,GB,PHI,18.3,20,18.6,21.9,35.8,274.2,1.7,0.1,2.2,10.6,0.1,0.0,0.0,0.0,13.0,0.7,0.0,0.3,0.0,0.0,A-Game
2019,4,jonesd4,Daniel Jones,QB,NYG,WAS,23.5,29,18.5,26.6,37.0,262.8,1.7,1.0,3.4,15.7,0.1,0.0,0.0,0.0,13.2,1.0,0.0,0.2,0.0,0.0,A-Game
2019,4,staffm1,Matthew Stafford,QB,DET,KC,13.3,5,18.5,24.2,38.5,291.9,1.9,1.1,2.1,6.6,0.0,0.0,0.0,0.0,14.0,0.4,0.0,0.2,0.0,0.0,A-Game
2019,4,brissj1,Jacoby Brissett,QB,IND,OAK,20.9,26,17.9,22.6,32.1,224.8,1.7,0.5,4.1,12.4,0.3,0.0,0.0,0.0,11.3,0.8,0.0,0.2,0.0,0.0,A-Game
2019,4,allenj3,Josh Allen,QB,BUF,NE,10.3,2,17.6,18.9,33.9,226.0,1.1,1.2,6.9,36.5,0.4,0.0,0.0,0.0,10.8,2.4,0.0,0.4,0.0,0.0,A-Game
2019,4,daltoa1,Andy Dalton,QB,CIN,@PIT,15.1,11,16.6,26.6,38.9,270.7,1.6,1.1,1.8,7.5,0.1,0.0,0.0,0.0,13.5,0.5,0.0,0.3,0.0,0.0,A-Game
2019,4,wentzc1,Carson Wentz,QB,PHI,@GB,11.5,4,16.5,21.4,36.5,273.6,1.5,1.0,2.9,9.7,0.1,0.0,0.0,0.0,12.9,0.6,0.0,0.3,0.0,0.0,B-Game
2019,4,winstj1,Jameis Winston,QB,TB,@LAR,7.6,1,16.4,20.8,35.9,269.2,1.5,1.4,1.9,10.8,0.1,0.0,0.0,0.0,12.7,0.7,0.0,0.2,0.0,0.0,B-Game
2019,4,rudolm1,Mason Rudolph,QB,PIT,CIN,15.7,14,16.4,21.3,33.8,244.2,1.5,1.3,4.0,17.8,0.1,0.0,0.0,0.0,11.8,1.2,0.0,0.2,0.0,0.0,B-Game
2019,4,allenk2,Kyle Allen,QB,CAR,@HOU,21.7,28,16.3,23.9,37.2,271.3,1.5,1.1,3.7,10.2,0.1,0.0,0.0,0.0,13.2,0.7,0.0,0.3,0.0,0.0,B-Game
2019,4,mayfib1,Baker Mayfield,QB,CLE,@BAL,16.5,18,16.0,22.0,37.6,280.9,1.4,1.1,2.6,7.2,0.0,0.0,0.0,0.0,13.2,0.5,0.0,0.3,0.0,0.0,B-Game
2019,4,minshg1,Gardner Minshew,QB,JAX,@DEN,15.2,12,15.7,22.0,32.2,241.8,1.1,0.9,5.1,24.5,0.1,0.0,0.0,0.0,11.8,1.6,0.0,0.3,0.0,0.0,B-Game
2019,4,mariom1,Marcus Mariota,QB,TEN,@ATL,17.9,19,15.7,21.2,33.4,236.9,1.2,1.0,4.4,23.1,0.1,0.0,0.0,0.0,11.6,1.5,0.0,0.2,0.0,0.0,B-Game
2019,4,keenuc1,Case Keenum,QB,WAS,@NYG,27.4,30,15.6,24.3,35.0,258.4,1.5,0.9,0.4,1.3,0.1,0.0,0.0,0.0,12.8,0.1,0.0,0.2,0.0,0.0,B-Game
2019,4,bridgt1,Teddy Bridgewater,QB,NO,DAL,16.2,16,14.9,22.6,35.9,236.8,1.4,0.9,2.8,8.1,0.1,0.0,0.0,0.0,11.7,0.5,0.0,0.3,0.0,0.0,B-Game
2019,4,trubim1,Mitch Trubisky,QB,CHI,MIN,18.3,21,14.1,22.1,33.1,221.7,1.2,0.9,2.7,15.6,0.1,0.0,0.0,0.0,11.1,1.0,0.0,0.3,0.0,0.0,C-Game
2019,4,carrd2,Derek Carr,QB,OAK,@IND,19.4,23,14.0,25.2,34.6,235.4,1.3,1.1,1.5,5.5,0.0,0.0,0.0,0.0,12.1,0.4,0.0,0.2,0.0,0.0,C-Game
2019,4,flaccj1,Joe Flacco,QB,DEN,JAX,10.4,3,13.6,21.6,33.4,231.3,1.3,0.8,1.5,4.0,0.0,0.0,0.0,0.0,11.4,0.3,0.0,0.3,0.0,0.0,C-Game
2019,4,rosenj1,Josh Rosen,QB,MIA,LAC,16.5,17,11.4,22.0,36.3,217.0,1.0,1.3,1.2,6.2,0.0,0.0,0.0,0.0,10.9,0.4,0.0,0.3,0.0,0.0,C-Game
2019,4,cousik1,Kirk Cousins,QB,MIN,@CHI,14.9,10,10.8,16.1,27.1,181.4,0.8,1.0,3.8,11.6,0.1,0.0,0.0,0.0,8.8,0.8,0.0,0.3,0.0,0.0,C-Game
